,title_start,title_end,distance,soc_start,soc_end,startingjob_count,startingjob_trend,targetjob_count,targetjob_trend,targetjob_trend_pp,startingjob_trend_pp
15010,Energy Technician,Systems Technician,0.9222770660237065,592,1744,0.0,,1.0,-0.6666666666666666,-0.6666666666666666,
15011,Locate Technician,Systems Technician,0.9327918597516672,1922,1744,0.0,0.0,1.0,-0.6666666666666666,-0.6666666666666666,0.0
15012,Environmental Technician,Systems Technician,0.9227786963366397,1890,1744,6.0,-0.5,1.0,-0.6666666666666666,-0.6666666666666666,-0.5
15013,Systems Technician,Systems Technician,1.0,1986,1744,1.0,-0.6666666666666666,1.0,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666
15014,Helpdesk Technician,Systems Technician,0.9393631387077315,2735,1744,3.0,-0.8333333333333334,1.0,-0.6666666666666666,-0.6666666666666666,-0.8333333333333334
15015,Helpdesk Technician,Systems Technician,0.9393631387077315,2735,1744,3.0,-0.8333333333333334,1.0,-0.6666666666666666,-0.6666666666666666,-0.8333333333333334
15016,It Support Technician,Systems Technician,0.9399604297105734,599,1744,6.0,-0.8,1.0,-0.6666666666666666,-0.6666666666666666,-0.8
15017,Network Technician,Systems Technician,0.9526757177258431,981,1744,1.0,-0.9230769230769231,1.0,-0.6666666666666666,-0.6666666666666666,-0.9230769230769231
15018,Inspector,Warehouse,0.9401710227336126,573,127,2.0,-0.6666666666666666,5.0,-0.4444444444444444,-0.4444444444444444,-0.6666666666666666
15019,Operator,Warehouse,0.9447861918094158,786,127,16.0,-0.15789473684210525,5.0,-0.4444444444444444,-0.4444444444444444,-0.15789473684210525
15020,Production Operator,Warehouse,0.9400151492941933,1273,127,28.0,-0.24324324324324326,5.0,-0.4444444444444444,-0.4444444444444444,-0.24324324324324326
15021,Computer Systems Administrator,Warehouse,0.9097960552229855,2216,127,0.0,,5.0,-0.4444444444444444,-0.4444444444444444,
15022,Packaging Operator,Warehouse,0.9310901351568892,674,127,13.0,0.18181818181818182,5.0,-0.4444444444444444,-0.4444444444444444,0.18181818181818182
15023,Production Laborer,Warehouse,0.9154535398326281,2208,127,0.0,,5.0,-0.4444444444444444,-0.4444444444444444,
15024,Warehouse Associate,Warehouse,0.9731362852548942,13,127,165.0,-0.5454545454545454,5.0,-0.4444444444444444,-0.4444444444444444,-0.5454545454545454
15025,Warehouse Worker,Warehouse,0.9754151110060612,20,127,42.0,-0.7021276595744681,5.0,-0.4444444444444444,-0.4444444444444444,-0.7021276595744681
15026,Stocker,Warehouse,0.9708297171869622,71,127,14.0,0.75,5.0,-0.4444444444444444,-0.4444444444444444,0.75
15027,Warehouse Laborer,Warehouse,0.9652296936728301,349,127,0.0,0.0,5.0,-0.4444444444444444,-0.4444444444444444,0.0
15028,Produce Clerk,Warehouse,0.9352150889434387,403,127,29.0,-0.6027397260273972,5.0,-0.4444444444444444,-0.4444444444444444,-0.6027397260273972
15029,Shipping Clerk,Warehouse,0.9665912544474307,542,127,6.0,-0.3333333333333333,5.0,-0.4444444444444444,-0.4444444444444444,-0.3333333333333333
15030,Warehouse Operator,Warehouse,0.9834562522224757,675,127,24.0,1.0,5.0,-0.4444444444444444,-0.4444444444444444,1.0
15031,Handler,Warehouse,0.9753301391700175,810,127,0.0,,5.0,-0.4444444444444444,-0.4444444444444444,
15032,Warehouse Loader,Warehouse,0.9658092425027711,831,127,0.0,,5.0,-0.4444444444444444,-0.4444444444444444,
15033,Warehouse,Warehouse,1.0,917,127,5.0,-0.4444444444444444,5.0,-0.4444444444444444,-0.4444444444444444,-0.4444444444444444
15034,Warehouse Clerk,Warehouse,0.9621349883048437,919,127,22.0,0.0,5.0,-0.4444444444444444,-0.4444444444444444,0.0
15035,Paint Supervisor,Warehouse,0.9471728196461251,944,127,0.0,,5.0,-0.4444444444444444,-0.4444444444444444,
15036,Receiving Associate,Warehouse,0.9678949242149508,1126,127,13.0,-0.4090909090909091,5.0,-0.4444444444444444,-0.4444444444444444,-0.4090909090909091
15037,Shipping,Warehouse,0.9761542081891643,1127,127,0.0,0.0,5.0,-0.4444444444444444,-0.4444444444444444,0.0
15038,Warehouse Representative,Warehouse,0.9486156202684851,1230,127,0.0,0.0,5.0,-0.4444444444444444,-0.4444444444444444,0.0
15039,Package Handler,Warehouse,0.969219145717501,1236,127,5.0,0.25,5.0,-0.4444444444444444,-0.4444444444444444,0.25
15040,Material Coordinator,Warehouse,0.9677235096006259,1721,127,3.0,-0.625,5.0,-0.4444444444444444,-0.4444444444444444,-0.625
15041,Distribution Associate,Warehouse,0.9784177797151431,1945,127,2.0,-0.75,5.0,-0.4444444444444444,-0.4444444444444444,-0.75
15042,Warehouse Assistant,Warehouse,0.9825004526114982,2113,127,13.0,-0.13333333333333333,5.0,-0.4444444444444444,-0.4444444444444444,-0.13333333333333333
15043,Warehouse Technician,Warehouse,0.8952286764300437,2128,127,2.0,-0.8181818181818182,5.0,-0.4444444444444444,-0.4444444444444444,-0.8181818181818182
15044,Selector,Warehouse,0.9483020558673193,2297,127,0.0,,5.0,-0.4444444444444444,-0.4444444444444444,
15045,Butler,Warehouse,0.9441884179809661,2774,127,0.0,0.0,5.0,-0.4444444444444444,-0.4444444444444444,0.0
15046,Shipper Receiver,Warehouse,0.9632966443168973,2798,127,52.0,-0.7346938775510204,5.0,-0.4444444444444444,-0.4444444444444444,-0.7346938775510204
15047,Material Handler,Warehouse,0.9750622204161215,79,127,102.0,-0.2916666666666667,5.0,-0.4444444444444444,-0.4444444444444444,-0.2916666666666667
15048,Order Builder Loader,Warehouse,0.9389081677156246,1450,127,0.0,,5.0,-0.4444444444444444,-0.4444444444444444,
15049,Order Selector,Warehouse,0.9578367751527677,2895,127,1.0,-0.6666666666666666,5.0,-0.4444444444444444,-0.4444444444444444,-0.6666666666666666
15050,Warehouse Specialist,Warehouse,0.9695626556449192,355,127,2.0,-0.7142857142857143,5.0,-0.4444444444444444,-0.4444444444444444,-0.7142857142857143
15051,Receiving Supervisor,Warehouse,0.956379022113694,1010,127,10.0,0.6666666666666666,5.0,-0.4444444444444444,-0.4444444444444444,0.6666666666666666
15052,Courtesy Clerk,Warehouse,0.9189022588085478,1085,127,0.0,,5.0,-0.4444444444444444,-0.4444444444444444,
15053,Baler,Warehouse,0.9312136570076535,1337,127,0.0,,5.0,-0.4444444444444444,-0.4444444444444444,
15054,Materials Specialist,Warehouse,0.9403707758275672,870,127,1.0,0.0,5.0,-0.4444444444444444,-0.4444444444444444,0.0
15055,Inventory Specialist,Warehouse,0.9699739556905556,427,127,0.0,0.0,5.0,-0.4444444444444444,-0.4444444444444444,0.0
15056,Logistics Clerk,Warehouse,0.953757140203753,2015,127,0.0,0.0,5.0,-0.4444444444444444,-0.4444444444444444,0.0
15057,Shipping Assistant,Warehouse,0.9439592474956079,205,127,1.0,,5.0,-0.4444444444444444,-0.4444444444444444,
15058,Courier,Warehouse,0.9539042205350541,1431,127,29.0,28.0,5.0,-0.4444444444444444,-0.4444444444444444,28.0
15059,Lift Truck Operator,Warehouse,0.9387226151222037,2795,127,0.0,0.0,5.0,-0.4444444444444444,-0.4444444444444444,0.0
15060,Unloader,Warehouse,0.9627994805527027,972,127,0.0,,5.0,-0.4444444444444444,-0.4444444444444444,
15061,Marine,Warehouse,0.9470527076956544,991,127,0.0,,5.0,-0.4444444444444444,-0.4444444444444444,
15062,Mail Handler,Warehouse,0.9204202509163149,1217,127,0.0,,5.0,-0.4444444444444444,-0.4444444444444444,
15063,Yard Worker,Warehouse,0.9483713454826116,1438,127,7.0,-0.5,5.0,-0.4444444444444444,-0.4444444444444444,-0.5
15064,Yard Person,Warehouse,0.9035424897514,1482,127,7.0,2.5,5.0,-0.4444444444444444,-0.4444444444444444,2.5
15065,Linen Clerk,Warehouse,0.9552997374912227,2532,127,0.0,,5.0,-0.4444444444444444,-0.4444444444444444,
15066,Weights And Measures Inspector,Warehouse,0.8889852022943294,2539,127,0.0,,5.0,-0.4444444444444444,-0.4444444444444444,
15067,Agricultural Inspectors,Warehouse,0.8889852022943294,2540,127,0.0,,5.0,-0.4444444444444444,-0.4444444444444444,
15068,Service Technician,Automotive Mechanic,0.9593991430608602,710,147,44.0,-0.65625,14.0,-0.6216216216216216,-0.6216216216216216,-0.65625
15069,Installation Technician,Automotive Mechanic,0.943010793156997,15,147,6.0,-0.45454545454545453,14.0,-0.6216216216216216,-0.6216216216216216,-0.45454545454545453
15070,Mechanic,Automotive Mechanic,0.963551352646266,629,147,2.0,-0.9047619047619048,14.0,-0.6216216216216216,-0.6216216216216216,-0.9047619047619048
15071,Equipment Mechanic,Automotive Mechanic,0.9512043200376442,680,147,0.0,,14.0,-0.6216216216216216,-0.6216216216216216,
15072,Power Generation Technician,Automotive Mechanic,0.9452449854542393,1911,147,0.0,,14.0,-0.6216216216216216,-0.6216216216216216,
15073,Water Plant Maintenance Mechanic,Automotive Mechanic,0.9257883224572239,2144,147,0.0,,14.0,-0.6216216216216216,-0.6216216216216216,
15074,Treatment Plant Mechanic,Automotive Mechanic,0.9257883224572239,2145,147,0.0,,14.0,-0.6216216216216216,-0.6216216216216216,
15075,Trailer,Automotive Mechanic,0.9663730765382563,180,147,0.0,,14.0,-0.6216216216216216,-0.6216216216216216,
15076,Lube Technician,Automotive Mechanic,0.9616922223061346,642,147,8.0,-0.6521739130434783,14.0,-0.6216216216216216,-0.6216216216216216,-0.6521739130434783
15077,Heavy Equipment Mechanic,Automotive Mechanic,0.957764097889242,803,147,11.0,-0.7441860465116279,14.0,-0.6216216216216216,-0.6216216216216216,-0.7441860465116279
15078,Automotive Mechanic,Automotive Mechanic,1.0,918,147,14.0,-0.6216216216216216,14.0,-0.6216216216216216,-0.6216216216216216,-0.6216216216216216
15079,Assembly Technician,Automotive Mechanic,0.9394889770100014,1478,147,2.0,-0.3333333333333333,14.0,-0.6216216216216216,-0.6216216216216216,-0.3333333333333333
15080,Appliance Service Technician,Automotive Mechanic,0.946618698660388,1931,147,6.0,-0.25,14.0,-0.6216216216216216,-0.6216216216216216,-0.25
15081,Heavy Mobile Equipment Repairer,Automotive Mechanic,0.9465874412634199,2203,147,0.0,,14.0,-0.6216216216216216,-0.6216216216216216,
15082,Rv Technician,Automotive Mechanic,0.9407434919218527,1564,147,7.0,0.0,14.0,-0.6216216216216216,-0.6216216216216216,0.0
15083,State Inspector,Automotive Mechanic,0.9407434919218527,1565,147,0.0,,14.0,-0.6216216216216216,-0.6216216216216216,
15084,Automotive Technician,Automotive Mechanic,0.955641911687209,249,147,0.0,0.0,14.0,-0.6216216216216216,-0.6216216216216216,0.0
15085,Light Technician,Automotive Mechanic,0.9325648196744968,711,147,0.0,,14.0,-0.6216216216216216,-0.6216216216216216,
15086,Quick Service Technician,Automotive Mechanic,0.9348724118800924,1679,147,0.0,,14.0,-0.6216216216216216,-0.6216216216216216,
15087,Automotive Service Technician,Automotive Mechanic,0.9528604619212365,1820,147,19.0,-0.6666666666666666,14.0,-0.6216216216216216,-0.6216216216216216,-0.6666666666666666
15088,Environmental Health And Safety Specialist,Automotive Mechanic,0.9103565781533927,2167,147,4.0,3.0,14.0,-0.6216216216216216,-0.6216216216216216,3.0
15089,Service Technician,Field Service Technician,0.9661045351510366,710,507,44.0,-0.65625,21.0,-0.65,-0.65,-0.65625
15090,Battery Technician,Field Service Technician,0.9526616840368416,1118,507,0.0,0.0,21.0,-0.65,-0.65,0.0
15091,Field Service Manager,Field Service Technician,0.951449489405644,2022,507,1.0,0.0,21.0,-0.65,-0.65,0.0
15092,Power Generation Technician,Field Service Technician,0.9474985491892661,1911,507,0.0,,21.0,-0.65,-0.65,
15093,Shop Helper,Field Service Technician,0.9485665910211435,70,507,1.0,-0.9333333333333333,21.0,-0.65,-0.65,-0.9333333333333333
15094,Field Service Technician,Field Service Technician,1.0,965,507,21.0,-0.65,21.0,-0.65,-0.65,-0.65
15095,Appliance Service Technician,Field Service Technician,0.9605614509218487,1931,507,6.0,-0.25,21.0,-0.65,-0.65,-0.25
15096,Mechanical Technician,Field Service Technician,0.9417078282608511,1348,507,8.0,1.6666666666666667,21.0,-0.65,-0.65,1.6666666666666667
15097,Rv Technician,Field Service Technician,0.9334713512087616,1564,507,7.0,0.0,21.0,-0.65,-0.65,0.0
15098,State Inspector,Field Service Technician,0.9334713512087616,1565,507,0.0,,21.0,-0.65,-0.65,
15099,Marine Services Technician,Field Service Technician,0.946508626759619,2055,507,0.0,,21.0,-0.65,-0.65,
15100,Submarine,Field Service Technician,0.9369527114811343,2325,507,0.0,,21.0,-0.65,-0.65,
15101,Computer Repair Technician,Field Service Technician,0.9453795910565655,966,507,4.0,-0.6363636363636364,21.0,-0.65,-0.65,-0.6363636363636364
15102,Computer Service Technician,Field Service Technician,0.9453795910565655,967,507,3.0,-0.5714285714285714,21.0,-0.65,-0.65,-0.5714285714285714
15103,Systems Test Technician,Field Service Technician,0.9126919583504152,1815,507,0.0,,21.0,-0.65,-0.65,
15104,Service Technician,Appliance Service Technician,0.9655157910132108,710,1418,44.0,-0.65625,6.0,-0.25,-0.25,-0.65625
15105,Utility Locator,Appliance Service Technician,0.9195962978302246,903,1418,7.0,-0.36363636363636365,6.0,-0.25,-0.25,-0.36363636363636365
15106,Industrial Maintenance Technician,Appliance Service Technician,0.9411881895381207,1350,1418,1.0,0.0,6.0,-0.25,-0.25,0.0
15107,Development Technician,Appliance Service Technician,0.9114649122262164,1645,1418,0.0,0.0,6.0,-0.25,-0.25,0.0
15108,Power Generation Technician,Appliance Service Technician,0.9486902680413618,1911,1418,0.0,,6.0,-0.25,-0.25,
15109,Automotive Mechanic,Appliance Service Technician,0.946618698660388,918,1418,14.0,-0.6216216216216216,6.0,-0.25,-0.25,-0.6216216216216216
15110,Field Service Technician,Appliance Service Technician,0.9605614509218487,965,1418,21.0,-0.65,6.0,-0.25,-0.25,-0.65
15111,Superior,Appliance Service Technician,0.9384852448732126,1251,1418,0.0,,6.0,-0.25,-0.25,
15112,Appliance Service Technician,Appliance Service Technician,1.0,1931,1418,6.0,-0.25,6.0,-0.25,-0.25,-0.25
15113,Marine Services Technician,Appliance Service Technician,0.9212801769235559,2055,1418,0.0,,6.0,-0.25,-0.25,
15114,Oil Burner Journeyman,Appliance Service Technician,0.9317798730004688,345,1418,0.0,,6.0,-0.25,-0.25,
15115,Submarine,Appliance Service Technician,0.9400563254176595,2325,1418,0.0,,6.0,-0.25,-0.25,
15116,Appliance Repair Technician,Appliance Service Technician,0.9295940550068997,1932,1418,6.0,5.0,6.0,-0.25,-0.25,5.0
15117,Quality Assurance Representative,Appliance Service Technician,0.9197766877715422,398,1418,0.0,,6.0,-0.25,-0.25,
15118,Civil Engineering Technicians,Appliance Service Technician,0.9343749630517653,904,1418,0.0,,6.0,-0.25,-0.25,
15119,Repair Technician,Appliance Service Technician,0.9398892624384989,2416,1418,0.0,0.0,6.0,-0.25,-0.25,0.0
15120,Senior Technologist,Radiology Technician,0.93874207130568,755,1510,0.0,0.0,0.0,,,0.0
15121,Payroll Technician,Radiology Technician,0.934315810415872,1414,1510,1.0,,0.0,,,
15122,Dental Hygienists,Radiology Technician,0.9229558000880306,1370,1510,0.0,,0.0,,,
15123,Pharmacy Tech,Radiology Technician,0.947427160283026,1677,1510,0.0,0.0,0.0,,,0.0
15124,Endoscopy Technicians,Radiology Technician,0.9252768388918811,2091,1510,0.0,,0.0,,,
15125,Scrub Technician,Radiology Technician,0.9252768388918811,2092,1510,0.0,,0.0,,,
15126,Data Entry Technician,Radiology Technician,0.9509775208949856,393,1510,0.0,0.0,0.0,,,0.0
15127,Radiology Technician,Radiology Technician,1.0,2158,1510,0.0,,0.0,,,
15128,Emt I   ,Radiology Technician,0.9216488182279343,498,1510,0.0,,0.0,,,
15129,Emergency Medical Technician,Radiology Technician,0.9216488182279343,499,1510,0.0,,0.0,,,
15130,Emt P,Radiology Technician,0.9216488182279343,500,1510,0.0,,0.0,,,
15131,Registered Dental Hygienist,Radiology Technician,0.8932667662507163,1447,1510,2.0,-0.9534883720930233,0.0,,,-0.9534883720930233
15132,Maintenance Engineer,Maintenance Mechanic,0.9514179050177483,832,216,0.0,,10.0,-0.8,-0.8,
15133,Refrigeration Technician,Maintenance Mechanic,0.947154204306174,1933,216,6.0,-0.25,10.0,-0.8,-0.8,-0.25
15134,Mechanic,Maintenance Mechanic,0.9632343254845639,629,216,2.0,-0.9047619047619048,10.0,-0.8,-0.8,-0.9047619047619048
15135,Industrial Maintenance Technician,Maintenance Mechanic,0.947019707536372,1350,216,1.0,0.0,10.0,-0.8,-0.8,0.0
15136,Water Plant Maintenance Mechanic,Maintenance Mechanic,0.9548648529799943,2144,216,0.0,,10.0,-0.8,-0.8,
15137,Treatment Plant Mechanic,Maintenance Mechanic,0.9548648529799943,2145,216,0.0,,10.0,-0.8,-0.8,
15138,Maintenance Mechanic,Maintenance Mechanic,1.0,24,216,10.0,-0.8,10.0,-0.8,-0.8,-0.8
15139,Power Plant Operators,Maintenance Mechanic,0.9248016069168803,1540,216,0.0,,10.0,-0.8,-0.8,
15140,Customer Contact Specialist,Maintenance Mechanic,0.9087594570996675,2523,216,0.0,,10.0,-0.8,-0.8,
15141,Machine Technician,Maintenance Mechanic,0.9344568436114415,328,216,0.0,0.0,10.0,-0.8,-0.8,0.0
15142,Machine Maintenance,Maintenance Mechanic,0.9344568436114415,329,216,0.0,0.0,10.0,-0.8,-0.8,0.0
15143,Mechanical Technician,Maintenance Mechanic,0.9508875878275616,1348,216,8.0,1.6666666666666667,10.0,-0.8,-0.8,1.6666666666666667
15144,Aviation Maintenance Technician,Maintenance Mechanic,0.9126040409366512,2487,216,0.0,,10.0,-0.8,-0.8,
15145,Aviation Inspectors,Maintenance Mechanic,0.9126040409366512,2488,216,0.0,,10.0,-0.8,-0.8,
15146,Maintenance Inspector,Maintenance Mechanic,0.9126040409366512,2489,216,0.0,,10.0,-0.8,-0.8,
15147,Mechanical Maintenance,Maintenance Mechanic,0.9554569760146001,2544,216,0.0,,10.0,-0.8,-0.8,
15148,Light Technician,Maintenance Mechanic,0.9257890752603963,711,216,0.0,,10.0,-0.8,-0.8,
15149,Paint Technician,Maintenance Mechanic,0.936960396701358,1363,216,0.0,0.0,10.0,-0.8,-0.8,0.0
15150,Refrigeration Mechanic,Maintenance Mechanic,0.9395981556197242,193,216,2.0,-0.6666666666666666,10.0,-0.8,-0.8,-0.6666666666666666
15151,Maintenance Technician,Maintenance Mechanic,0.9529071974628713,321,216,75.0,-0.33035714285714285,10.0,-0.8,-0.8,-0.33035714285714285
15152,Lineman,Maintenance Mechanic,0.9144974520408253,1083,216,0.0,,10.0,-0.8,-0.8,
15153,Journeyman Lineman,Maintenance Mechanic,0.9206176719143563,1374,216,1.0,,10.0,-0.8,-0.8,
15154,Maintenance Person,Maintenance Mechanic,0.8998764217961092,1590,216,6.0,-0.45454545454545453,10.0,-0.8,-0.8,-0.45454545454545453
15155,Biomed Tech,Maintenance Mechanic,0.9019623331870639,1875,216,0.0,,10.0,-0.8,-0.8,
15156,General Maintenance Mechanic,Maintenance Mechanic,0.882221010895405,2366,216,0.0,,10.0,-0.8,-0.8,
15157,Assistant Hvac Mechanic,Maintenance Mechanic,0.882221010895405,2367,216,0.0,,10.0,-0.8,-0.8,
15158,Carney,Maintenance Mechanic,0.8710028204007816,2378,216,0.0,,10.0,-0.8,-0.8,
15159,Service Dispatcher,Maintenance Mechanic,0.8729531168731468,2886,216,0.0,0.0,10.0,-0.8,-0.8,0.0
15160,Maintenance Engineer,Maintenance Engineer,1.0,832,221,0.0,,0.0,,,
15161,Field Technician,Maintenance Engineer,0.9500790196331805,1268,221,24.0,0.043478260869565216,0.0,,,0.043478260869565216
15162,Field Service Manager,Maintenance Engineer,0.9295737693944972,2022,221,1.0,0.0,0.0,,,0.0
15163,Aircraft Engineer,Maintenance Engineer,0.9437980188417867,2663,221,0.0,,0.0,,,
15164,Facilities Technician,Maintenance Engineer,0.9335758958333915,2199,221,5.0,-0.16666666666666666,0.0,,,-0.16666666666666666
15165,Maintenance Mechanic,Maintenance Engineer,0.9514179050177483,24,221,10.0,-0.8,0.0,,,-0.8
15166,Power Plant Operators,Maintenance Engineer,0.9162753552140979,1540,221,0.0,,0.0,,,
15167,Customer Contact Specialist,Maintenance Engineer,0.9050346461503358,2523,221,0.0,,0.0,,,
15168,Paint Technician,Maintenance Engineer,0.9422181710831115,1363,221,0.0,0.0,0.0,,,0.0
15169,Maintenance Technician,Maintenance Engineer,0.9430592156736133,321,221,75.0,-0.33035714285714285,0.0,,,-0.33035714285714285
15170,Carney,Maintenance Engineer,0.8887107538271998,2378,221,0.0,,0.0,,,
15171,Slicer,Maintenance Engineer,0.904958925596877,1391,221,0.0,,0.0,,,
15172,Tower Climber,Maintenance Engineer,0.9130887526480824,1978,221,0.0,,0.0,,,
15173,Microcomputer Technician,Maintenance Engineer,0.9312033754138087,2083,221,0.0,,0.0,,,
15174,Control Panel Builder,Maintenance Engineer,0.9237050908183886,2894,221,0.0,,0.0,,,
15175,Maintenance Engineer,Electrical Technician,0.945504710525311,832,566,0.0,,11.0,-0.21428571428571427,-0.21428571428571427,
15176,Outside Plant Technician,Electrical Technician,0.9388375256058206,855,566,0.0,,11.0,-0.21428571428571427,-0.21428571428571427,
15177,Plant Supervisor,Electrical Technician,0.9388375256058206,856,566,7.0,1.3333333333333333,11.0,-0.21428571428571427,-0.21428571428571427,1.3333333333333333
15178,Battery Technician,Electrical Technician,0.9519362599173773,1118,566,0.0,0.0,11.0,-0.21428571428571427,-0.21428571428571427,0.0
15179,Instrumentation Technician,Electrical Technician,0.9875675877845326,1239,566,1.0,-0.75,11.0,-0.21428571428571427,-0.21428571428571427,-0.75
15180,Field Technician,Electrical Technician,0.950829970451758,1268,566,24.0,0.043478260869565216,11.0,-0.21428571428571427,-0.21428571428571427,0.043478260869565216
15181,Control Technician,Electrical Technician,0.934331621641848,1697,566,0.0,0.0,11.0,-0.21428571428571427,-0.21428571428571427,0.0
15182,Test Driver,Electrical Technician,0.9078507788696326,1770,566,0.0,,11.0,-0.21428571428571427,-0.21428571428571427,
15183,Refrigeration Technician,Electrical Technician,0.951523671852734,1933,566,6.0,-0.25,11.0,-0.21428571428571427,-0.21428571428571427,-0.25
15184,Commercial Service Technician,Electrical Technician,0.9443763133914043,2007,566,0.0,,11.0,-0.21428571428571427,-0.21428571428571427,
15185,Field Service Manager,Electrical Technician,0.929576838330369,2022,566,1.0,0.0,11.0,-0.21428571428571427,-0.21428571428571427,0.0
15186,Communications Technologist,Electrical Technician,0.9513465943875034,2810,566,0.0,,11.0,-0.21428571428571427,-0.21428571428571427,
15187,Superior,Electrical Technician,0.9732056682010192,1251,566,0.0,,11.0,-0.21428571428571427,-0.21428571428571427,
15188,Appliance Service Technician,Electrical Technician,0.9494311765055972,1931,566,6.0,-0.25,11.0,-0.21428571428571427,-0.21428571428571427,-0.25
15189,Submarine,Electrical Technician,0.9441331023521221,2325,566,0.0,,11.0,-0.21428571428571427,-0.21428571428571427,
15190,Paint Technician,Electrical Technician,0.9485036083738032,1363,566,0.0,0.0,11.0,-0.21428571428571427,-0.21428571428571427,0.0
15191,Refrigeration Mechanic,Electrical Technician,0.9419420838594377,193,566,2.0,-0.6666666666666666,11.0,-0.21428571428571427,-0.21428571428571427,-0.6666666666666666
15192,Tower Climber,Electrical Technician,0.9173275676367834,1978,566,0.0,,11.0,-0.21428571428571427,-0.21428571428571427,
15193,Broadband Technician,Electrical Technician,0.9505006253151966,81,566,0.0,,11.0,-0.21428571428571427,-0.21428571428571427,
15194,Communication Technician,Electrical Technician,0.9548071772936816,233,566,1.0,0.0,11.0,-0.21428571428571427,-0.21428571428571427,0.0
15195,Electrical Technician,Electrical Technician,1.0,1250,566,11.0,-0.21428571428571427,11.0,-0.21428571428571427,-0.21428571428571427,-0.21428571428571427
15196,Cable Technician,Electrical Technician,0.9414381558141747,1501,566,2.0,-0.3333333333333333,11.0,-0.21428571428571427,-0.21428571428571427,-0.3333333333333333
15197,Electronics Technician,Electrical Technician,0.957955597567639,772,566,9.0,-0.55,11.0,-0.21428571428571427,-0.21428571428571427,-0.55
15198,Field Service Engineer,Electrical Technician,0.9287742966055859,2597,566,3.0,-0.5,11.0,-0.21428571428571427,-0.21428571428571427,-0.5
15199,Test Technician,Electrical Technician,0.9595478417939266,1060,566,2.0,-0.7777777777777778,11.0,-0.21428571428571427,-0.21428571428571427,-0.7777777777777778
15200,Autocad Drafter,Electrical Technician,0.935949171788286,591,566,3.0,0.5,11.0,-0.21428571428571427,-0.21428571428571427,0.5
15201,Energy Technician,Electrical Technician,0.935949171788286,592,566,0.0,,11.0,-0.21428571428571427,-0.21428571428571427,
15202,Telecommunications Technician,Electrical Technician,0.9365264141205689,1595,566,7.0,2.5,11.0,-0.21428571428571427,-0.21428571428571427,2.5
15203,Premises Technician,Electrical Technician,0.9491737441061318,2694,566,0.0,,11.0,-0.21428571428571427,-0.21428571428571427,
15204,Locate Technician,Electrical Technician,0.9284756833311257,1922,566,0.0,0.0,11.0,-0.21428571428571427,-0.21428571428571427,0.0
15205,Civil Engineering Technicians,Electrical Technician,0.9376462644930245,904,566,0.0,,11.0,-0.21428571428571427,-0.21428571428571427,
15206,Electro Mechanical Technicians,Electrical Technician,0.9731243839330169,1238,566,0.0,,11.0,-0.21428571428571427,-0.21428571428571427,
15207,Robot Technician,Electrical Technician,0.9118892187144764,1364,566,1.0,0.0,11.0,-0.21428571428571427,-0.21428571428571427,0.0
15208,Instrument Control Technician,Electrical Technician,0.9451208744432887,1585,566,0.0,,11.0,-0.21428571428571427,-0.21428571428571427,
15209,Plant Technician,Electrical Technician,0.9451208744432887,1586,566,1.0,,11.0,-0.21428571428571427,-0.21428571428571427,
15210,Utility Technician,Electrical Technician,0.9451208744432887,1587,566,0.0,,11.0,-0.21428571428571427,-0.21428571428571427,
15211,Environmental Technician,Electrical Technician,0.9470235214627807,1890,566,6.0,-0.5,11.0,-0.21428571428571427,-0.21428571428571427,-0.5
15212,Systems Technician,Electrical Technician,0.9454185623071634,1986,566,1.0,-0.6666666666666666,11.0,-0.21428571428571427,-0.21428571428571427,-0.6666666666666666
15213,Biomedical Technician,Electrical Technician,0.9333095746725408,2033,566,1.0,,11.0,-0.21428571428571427,-0.21428571428571427,
15214,Drafting Technician,Electrical Technician,0.934655860219165,2036,566,5.0,-0.5,11.0,-0.21428571428571427,-0.21428571428571427,-0.5
15215,Repair Technician,Electrical Technician,0.961329902563852,2416,566,0.0,0.0,11.0,-0.21428571428571427,-0.21428571428571427,0.0
15216,Maintenance Engineer,Field Technician,0.9500790196331805,832,890,0.0,,24.0,0.043478260869565216,0.043478260869565216,
15217,Instrumentation Technician,Field Technician,0.9710015544149062,1239,890,1.0,-0.75,24.0,0.043478260869565216,0.043478260869565216,-0.75
15218,Field Technician,Field Technician,1.0,1268,890,24.0,0.043478260869565216,24.0,0.043478260869565216,0.043478260869565216,0.043478260869565216
15219,Hitch Technician,Field Technician,0.9031616690574191,1691,890,0.0,,24.0,0.043478260869565216,0.043478260869565216,
15220,Control Technician,Field Technician,0.9318256018490272,1697,890,0.0,0.0,24.0,0.043478260869565216,0.043478260869565216,0.0
15221,Infrastructure Technician,Field Technician,0.9064352413589755,1924,890,0.0,,24.0,0.043478260869565216,0.043478260869565216,
15222,Field Service Manager,Field Technician,0.9303872507230548,2022,890,1.0,0.0,24.0,0.043478260869565216,0.043478260869565216,0.0
15223,Mechanical Maintenance,Field Technician,0.9357385900824349,2544,890,0.0,,24.0,0.043478260869565216,0.043478260869565216,
15224,Transportation Technician,Field Technician,0.9239362084163811,1987,890,0.0,0.0,24.0,0.043478260869565216,0.043478260869565216,0.0
